id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1527704510235385860,1527704381008887815,2022-05-20 17:35:13 UTC,2022-05-20,17:35:13,+0000,3473259021,ceassbu,SBU College of Engineering & Applied Sciences,,I feel immense pride for all you’ve accomplished under some extraordinary circumstances. You have inspired me and everyone on this platform with your resilience to have persevered and completed your education during two years of COVID #CEASConvocation,en,[],[],[],0,0,0,['ceasconvocation'],[],https://twitter.com/CEASSBU/status/1527704510235385860,False,,0,,,,,,,,[],,,,
1527704082273689602,1527704082273689602,2022-05-20 17:33:31 UTC,2022-05-20,17:33:31,+0000,87358629,myrabatchelder,Myra Batchelder - Still masking!,,Seeing so many people tweet about how they’re suddenly having brain fog and other serious health issues after COVID and how they don’t understand what’s happening and are shocked. The lack of public education and awareness about #LongCOVID is horrible.,en,[],[],[],67,629,2832,['longcovid'],[],https://twitter.com/myrabatchelder/status/1527704082273689602,False,,0,,,,,,,,[],,,,
1527703322089619458,1527703322089619458,2022-05-20 17:30:29 UTC,2022-05-20,17:30:29,+0000,84159171,51stspeakeasy,The Speak,,"Oklahoma.   Where our government will kill adults by Covid denial, but you must be birthed and start to enjoy life before you qualify.  -Healthcare, education, equal rights do not apply.  Terms and conditions, rates and fees can be found at most local Church’s.",en,[],[],[],0,1,7,[],[],https://twitter.com/51stSpeakeasy/status/1527703322089619458,False,,0,,,,,,,,[],,,,
1527700382612430848,1526757245744140290,2022-05-20 17:18:49 UTC,2022-05-20,17:18:49,+0000,1190796834576502784,jeneliz42,Jeneliz42,,"@JustMeMary143 @tweetMalena All members of the TrumpQ Cult. Look at Georgia, they are actually voting for a candidate, who has multiple personalities, threatened his ex-wife with a gun, lied about his education, and is selling fake Covid cures. Refuses to debate, and has no policies. Go figure that one!",en,[],[],[],0,0,0,[],[],https://twitter.com/jeneliz42/status/1527700382612430848,False,,0,,,,,,,,"[{'screen_name': 'JustMeMary143', 'name': 'just me Mary', 'id': '831481628'}, {'screen_name': 'tweetMalena', 'name': 'Malena-PRO-CHOICE #maskup 🌊 & Fight Tyranny!', 'id': '133397127'}]",,,,
1527700205440798720,1527662852403826688,2022-05-20 17:18:06 UTC,2022-05-20,17:18:06,+0000,1381507804297576449,factsma02805793,FactsMatter,,"@ipostnews ""These organizations espouse parental choice and oppose the teaching of Critical Race Theory, sex education and Covid mask and vaccine mandates.""  Are these ""radical"" ideologies?",en,[],[],[],0,0,0,[],[],https://twitter.com/FactsMa02805793/status/1527700205440798720,False,,0,,,,,,,,"[{'screen_name': 'ipostnews', 'name': 'Investigative Post', 'id': '465967748'}]",,,,
1527700017582055430,1527662852403826688,2022-05-20 17:17:22 UTC,2022-05-20,17:17:22,+0000,1381507804297576449,factsma02805793,FactsMatter,,"@EricMor04246572 @ipostnews ""These organizations espouse parental choice and oppose the teaching of Critical Race Theory, sex education and Covid mask and vaccine mandates.""  Are those ""radical"" ideologies?",en,[],[],[],0,0,0,[],[],https://twitter.com/FactsMa02805793/status/1527700017582055430,False,,0,,,,,,,,"[{'screen_name': 'EricMor04246572', 'name': 'Eric Morgan', 'id': '1526900080472641536'}, {'screen_name': 'ipostnews', 'name': 'Investigative Post', 'id': '465967748'}]",,,,
1527699361836085248,1527487636880773126,2022-05-20 17:14:45 UTC,2022-05-20,17:14:45,+0000,983464438811443200,cantsilenctruth,michele alexander,,"@jadedcreative They should thinking about how many daughters get caught up in drugs and used as ball rags by college jocks.  It's an alarming reality that some leave home for an education, and end up living on the streets strung out. COVID is the least of the realities.",en,[],[],[],0,0,0,[],[],https://twitter.com/CantSilencTruth/status/1527699361836085248,False,,0,,,,,,,,"[{'screen_name': 'jadedcreative', 'name': 'Jay Arnold', 'id': '15879633'}]",,,,
1527698170947551232,1527698170947551232,2022-05-20 17:10:01 UTC,2022-05-20,17:10:01,+0000,2402013428,bsuttc,BSU TTC,,"""If the COVID-19 pandemic has been a time of unprecedented change in higher education, the future is about reframing those changes into long-term realities, according to the 2022 Educause Horizon Report Teaching and Learning Edition, released this week.""   https://t.co/6vyMDrkZDu",en,[],['https://campustechnology.com/articles/2022/04/19/6-technologies-and-practices-impacting-the-future-of-higher-education.aspx'],[],0,1,1,[],[],https://twitter.com/BSUTTC/status/1527698170947551232,False,,0,,,,,,,,[],,,,
1527689320588619777,1527656108910854144,2022-05-20 16:34:51 UTC,2022-05-20,16:34:51,+0000,1085684486,theweeflea,David Robertson,,"@NicolaSturgeon @Jeane_F1 “Better owning it than denying it”?  Great idea!  Like the ferry debacle, Scotland being the drugs death capital of Europe; the decline in Scottish education; the Covid care homes scandal and the ‘I can’t say what a woman is’ nonsense.  Own it @NicolaSturgeon",en,"[{'screen_name': 'nicolasturgeon', 'name': 'nicola sturgeon', 'id': '160952087'}]",[],[],0,0,6,[],[],https://twitter.com/theweeflea/status/1527689320588619777,False,,0,,,,,,,,"[{'screen_name': 'NicolaSturgeon', 'name': 'Nicola Sturgeon', 'id': '160952087'}, {'screen_name': 'Jeane_F1', 'name': 'Jeane Freeman', 'id': '190328594'}]",,,,
1527688970267762688,1527687881057308674,2022-05-20 16:33:28 UTC,2022-05-20,16:33:28,+0000,2415175597,charlie_senack,Charlie Senack,,"3/ Nepean candidates Tyler Watt (Liberal) and Brian Double (NDP) did agree to Q and A interviews. We will their comments on the COVID-19 pandemic, health care, and the education system, in the next issue of our paper, and on our website:  https://t.co/vKuFAL1jSW. #ottnews  https://t.co/7LJcIenb7Y",en,[],['http://Barrhavenindependent.ca'],"['https://pbs.twimg.com/media/FTNxBF0XEAAEGSz.jpg', 'https://pbs.twimg.com/media/FTNxBF0XwAAbi6S.jpg', 'https://pbs.twimg.com/media/FTNxBFzX0AEqpuX.jpg', 'https://pbs.twimg.com/media/FTNxBF4X0AEGT4D.jpg']",3,17,54,['ottnews'],[],https://twitter.com/Charlie_Senack/status/1527688970267762688,False,,1,https://pbs.twimg.com/media/FTNxBF0XEAAEGSz.jpg,,,,,,,[],,,,
1527687967342477313,1527687967342477313,2022-05-20 16:29:29 UTC,2022-05-20,16:29:29,+0000,211308400,smirandamurphy,"Stephanie M. Murphy, Ph.D.",,"""COVID is not our destiny."" Great piece by Dr. @WSerrata of @EPCCNews on the importance of postsecondary education and how we can help students get to and through college and into in-demand jobs.  https://t.co/2PkgRzO5Yq #txcommunitycolleges / via @elpasotimes",en,"[{'screen_name': 'wserrata', 'name': 'william serrata', 'id': '608355190'}, {'screen_name': 'epccnews', 'name': 'epcc', 'id': '236930787'}, {'screen_name': 'elpasotimes', 'name': 'el paso times', 'id': '18206547'}]",['https://bit.ly/3aacGCg'],[],0,0,0,['txcommunitycolleges'],[],https://twitter.com/SMirandaMurphy/status/1527687967342477313,False,,0,,,,,,,,[],,,,
1527687124182372353,1527687124182372353,2022-05-20 16:26:08 UTC,2022-05-20,16:26:08,+0000,1282501378988838912,now_1984is,1984isNow,,"When babies are going hungry, people cannot afford to feed our families because of rampant inflation, gas = college education, draconian COVID mandates are STILL be enforced, &amp; we have both an illegal immigration AND a Fentanyl problem on the Southern Border, FUCK CLIMATE CHANGE!",en,[],[],[],0,0,1,[],[],https://twitter.com/now_1984is/status/1527687124182372353,False,https://twitter.com/Imagecaptured/status/1527685807217291265,0,,,,,,,,[],,,,
1527685578820661250,1527685578820661250,2022-05-20 16:19:59 UTC,2022-05-20,16:19:59,+0000,119235720,aceducation,ACE,,Today's news includes reporting on the Department of Education’s guidance on how institutions can spend COVID-relief funds on mental health support and tuition discount rates at private colleges reaching a record high:   https://t.co/nWH19n3NyP  https://t.co/YelGco8lq1,en,[],['http://ow.ly/LNK850Jej6q'],['https://pbs.twimg.com/media/FTNt8EwWIAQNe33.jpg'],0,0,1,[],[],https://twitter.com/ACEducation/status/1527685578820661250,False,,1,https://pbs.twimg.com/media/FTNt8EwWIAQNe33.jpg,,,,,,,[],,,,
1527684528206127104,1527684528206127104,2022-05-20 16:15:49 UTC,2022-05-20,16:15:49,+0000,43115163,unhcrcanada,UNHCR Canada 🇨🇦,,"Conflict. Drought. Economic crisis. Food insecurity. #COVID-19.  On top of these challenges, women and girls in #Afghanistan face restrictions to movement and access to education and heightened risks to their safety.  The country can't afford to leave its women and girls behind.  https://t.co/EImgQyPaBK",en,[],[],[],2,2,4,"['covid', 'afghanistan']",[],https://twitter.com/UNHCRCanada/status/1527684528206127104,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1527684385490800642/pu/img/W_5AxG8aPXfzAAe4.jpg,,,,,,,[],,,,
1527683914013229057,1527680990641958912,2022-05-20 16:13:22 UTC,2022-05-20,16:13:22,+0000,716704783,theliverpunch,Sᴡᴀɪɴ,,"@JAG_805 We're so fucking short staffed I haven't had a planning period and I've been covering lunch for the last few days. Lots of people catching covid too. Thankfully very few who are badly ill, but a bunch in quarantine. Education is a hot mess right now",en,[],[],[],1,1,1,[],[],https://twitter.com/TheLiverPunch/status/1527683914013229057,False,,0,,,,,,,,"[{'screen_name': 'JAG_805', 'name': '.', 'id': '1502139199490641925'}]",,,,
1527683285815414784,1527670409973403650,2022-05-20 16:10:52 UTC,2022-05-20,16:10:52,+0000,912131955432472576,iamthewayithink,IamTWIT,,"@Forbes And Biden made sure NOT to support keeping this technology in America.  I have begun to loathe my decision to support him.  It’s time to #walkaway from Democrats.  He should do what he does best: focus on COVID, trans education in first grade, and BLM.",en,[],[],[],0,0,0,['walkaway'],[],https://twitter.com/IamTheWayIThink/status/1527683285815414784,False,,0,,,,,,,,"[{'screen_name': 'Forbes', 'name': 'Forbes', 'id': '91478624'}]",,,,
1527680571236790272,1527680571236790272,2022-05-20 16:00:05 UTC,2022-05-20,16:00:05,+0000,111333273,ascl_uk,ASCL,,"#ASCLmembers - our newsletter today includes exam guidance from JCQ and with reference to Covid-related issues. Also, the latest information on the #SchoolsBill and white paper.  #education  https://t.co/wM4RWf2p6j",en,[],[],['https://pbs.twimg.com/media/FTNopdNXsAAMzih.png'],0,0,0,"['asclmembers', 'schoolsbill', 'education']",[],https://twitter.com/ASCL_UK/status/1527680571236790272,False,,1,https://pbs.twimg.com/media/FTNopdNXsAAMzih.png,,,,,,,[],,,,
1527680420606795778,1527393925761323009,2022-05-20 15:59:29 UTC,2022-05-20,15:59:29,+0000,198353404,canada01canada,C🇨🇦nada,,"@fordnation Does anyone not remember how he was cutting education and healthcare before covid, hated anything to do with electric cars, green economy ,spent more time away at the cottage and not helping Ontario and when @JustinTrudeau gave us money to help Ontario Dougy kept it allremember?",en,"[{'screen_name': 'justintrudeau', 'name': 'justin trudeau', 'id': '14260960'}]",[],[],0,0,0,[],[],https://twitter.com/canada01canada/status/1527680420606795778,False,,0,,,,,,,,"[{'screen_name': 'fordnation', 'name': 'Doug Ford', 'id': '2809959174'}]",,,,
1527678942106238978,1527678942106238978,2022-05-20 15:53:37 UTC,2022-05-20,15:53:37,+0000,58604845,tweetingtomh,Thomas,,TUESDAY 05/24 House Public Education #txed Committee: Commissioner and other TEA staff to testify on bill implementation and COVID learning loss – You can watch here:  https://t.co/4yOHUj9pYt,en,[],['https://house.texas.gov/video-audio/'],[],0,0,0,['txed'],[],https://twitter.com/tweetingtomh/status/1527678942106238978,False,https://twitter.com/tweetingtomh/status/1527676493668798465,0,,,,,,,,[],,,,
1527678242974363648,1527403467534241792,2022-05-20 15:50:50 UTC,2022-05-20,15:50:50,+0000,1237867743166283776,leesmarbs,leesmarb,,@AndresCanoAZ @DougDucey @9thFloorAZ No surprise that most everyone will say EDUCATION! and support of Covid-19 testing (have you checked the states' numbers lately?).   AZ runs last in both!  do nothing ducey is inept and should be held accountable.,en,"[{'screen_name': '9thflooraz', 'name': 'the 9th floor', 'id': '4081035674'}]",[],[],0,0,0,[],[],https://twitter.com/LeesmarbS/status/1527678242974363648,False,,0,,,,,,,,"[{'screen_name': 'AndresCanoAZ', 'name': 'Representative Andrés Cano', 'id': '31066943'}]",,,,
1527675866616147969,1527167235877310464,2022-05-20 15:41:24 UTC,2022-05-20,15:41:24,+0000,18881147,jonnkmech,Jonn Kmech 🇺🇦,,"@WinstonPon @jkenney Are you listing the things he’s done an abysmal job on, because if so you could add health care, education, and managing the COVID pandemic",en,[],[],[],0,0,1,[],[],https://twitter.com/JonnKmech/status/1527675866616147969,False,,0,,,,,,,,"[{'screen_name': 'WinstonPon', 'name': '𝗪𝗶𝗻𝘀𝘁𝗼𝗻 𝗣𝗼𝗻 🇺🇦', 'id': '2529615999'}, {'screen_name': 'jkenney', 'name': 'Jason Kenney 🇺🇦', 'id': '21525682'}]",,,,
